"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"2248110","328685","1335","0","1","1","","","","",""
"2248111","328685","1263","0.057","1","1","","","","",""
"2248112","328685","1264","0.193","1","1","","","","",""
"2248113","328685","1299","0.021","1","1","","","","",""
"2248114","328685","1333","0","1","1","","","","",""
"2248115","328685","1265","0.564","1","1","","","","",""
"2248116","328685","1303","0.004","1","1","","","","",""
"2248117","328685","1314","0.027","1","1","","","","",""
"2248118","328685","1300","0.009","1","1","","","","",""
"2248119","328685","1323","0.004","1","1","","","","",""
"2248120","328685","1266","0.198","1","1","","","","",""
"2248121","328685","1304","0.048","1","1","","","","",""
"2248122","328685","1315","0.404","1","1","","","","",""
"2248123","328685","1306","0.014","1","1","","","","",""
"2248124","328685","1316","0.043","1","1","","","","",""
"2248125","328685","1267","0.003","1","1","","","","",""
"2248126","328685","1409","0","1","1","","","","",""
"2248127","328685","1321","0","1","1","","","","",""
"2248128","328685","1404","0.007","1","1","","","","",""
"2248129","328685","1311","0.009","1","1","","","","",""
"2248130","328685","1276","0","1","1","","","","",""
"2248131","328685","1313","0","1","1","","","","",""
"2248132","328685","1414","0","1","1","","","","",""
"2248133","328685","1273","0.001","1","1","","","","",""
"2248134","328685","1406","0.002","1","1","","","","",""
"2248135","328685","1305","0","1","1","","","","",""
"2248136","328685","1317","0","1","1","","","","",""
"2248137","328685","1405","0","1","1","","","","",""
"2248138","328685","1271","0.003","1","1","","","","",""
"2248139","328685","1334","0","1","1","","","","",""
"2248140","328685","1301","0.001","1","1","","","","",""
"2248141","328685","1278","0.001","1","1","","","","",""
"2248142","328685","1312","0","1","1","","","","",""
"2248143","328685","1411","0","1","1","","","","",""
"2248144","328685","1280","0.001","1","1","","","","",""
"2248145","328685","1272","0","1","1","","","","",""
"2248146","328685","1277","0.002","1","1","","","","",""
"2248147","328686","1109","0.08","1","1","","","","",""
"2248148","328686","1128","0","1","1","","","","",""
"2248149","328686","1125","0","1","1","","","","",""
"2248150","328686","1129","0","1","1","","","","",""
"2248151","328686","1127","0","1","1","","","","",""
"2248152","328686","1131","0","1","1","","","","",""
"2248153","328686","1126","0","1","1","","","","",""
"2248154","328686","1130","0","1","1","","","","",""
"2248155","328687","1051","81.7","1","1","","","","",""
"2248156","328687","1002","1.43","1","1","","","","",""
"2248157","328687","1007","1.24","1","1","","","","",""
"2248158","328687","1004","2.2","1","1","","","","",""
"2248159","328688","1178","0.3","1","1","","","","",""
"2248160","328689","1253","12","1","1","","","","",""
"2248161","328690","1089","0.14","1","1","","","","",""
"2248162","328690","1090","9.2","1","1","","","","",""
"2248163","328690","1092","121","1","1","","","","",""
"2248164","328690","1098","0.072","1","1","","","","",""
"2248165","328690","1087","133","1","1","","","","",""
"2248166","328690","1091","160","1","1","","","","",""
"2248167","328690","1095","0.43","1","1","","","","",""
"2248168","328690","1101","0.015","1","1","","","","",""
"2248169","328690","1093","277","1","1","","","","",""
"2248170","328691","1167","0.09","1","1","","","","",""
"2248171","328692","1166","0.24","1","1","","","","",""
"2248172","328693","1103","10.4","1","1","","","","",""
"2248173","328694","1165","0.02","1","1","","","","",""
"2248174","328700","1109","0.07","1","1","","","","",""
"2248175","328700","1128","0","1","1","","","","",""
"2248176","328700","1125","0","1","1","","","","",""
"2248177","328700","1129","0","1","1","","","","",""
"2248178","328700","1127","0","1","1","","","","",""
"2248179","328700","1131","0","1","1","","","","",""
"2248180","328700","1126","0","1","1","","","","",""
"2248181","328700","1130","0","1","1","","","","",""
"2248182","328701","1253","12","1","1","","","","",""
"2248183","328702","1177","7","1","1","","","","",""
"2248184","328703","1089","0.21","1","1","","","","",""
"2248185","328703","1090","9.5","1","1","","","","",""
"2248186","328703","1092","125","1","1","","","","",""
"2248187","328703","1098","0.031","1","1","","","","",""
"2248188","328703","1087","137","1","1","","","","",""
"2248189","328703","1091","158","1","1","","","","",""
"2248190","328703","1095","0.42","1","1","","","","",""
"2248191","328703","1101","0.015","1","1","","","","",""
"2248192","328703","1093","267","1","1","","","","",""
"2248193","328704","1167","0.09","1","1","","","","",""
"2248194","328705","1166","0.24","1","1","","","","",""
"2248195","328706","1103","9.9","1","1","","","","",""
"2248196","328707","1165","0.02","1","1","","","","",""
"2248197","328708","1175","0.058","1","1","","","","",""
"2248198","328709","1259","0.04","1","1","","","","",""
"2248199","328709","1260","0.034","1","1","","","","",""
"2248200","328709","1261","0.021","1","1","","","","",""
"2248201","328709","1262","0.063","1","1","","","","",""
"2248202","328709","1335","0","1","1","","","","",""
"2248203","328709","1263","0.062","1","1","","","","",""
"2248204","328709","1264","0.2","1","1","","","","",""
"2248205","328709","1299","0.022","1","1","","","","",""
"2248206","328709","1333","0","1","1","","","","",""
"2248207","328709","1265","0.561","1","1","","","","",""
"2248208","328709","1303","0.003","1","1","","","","",""
"2248209","328709","1314","0.027","1","1","","","","",""
"2248210","328709","1300","0.012","1","1","","","","",""
"2248211","328709","1323","0.004","1","1","","","","",""
"2248212","328709","1266","0.194","1","1","","","","",""
"2248213","328709","1304","0.047","1","1","","","","",""
"2248214","328709","1315","0.393","1","1","","","","",""
"2248215","328709","1306","0.013","1","1","","","","",""
"2248216","328709","1316","0.039","1","1","","","","",""
"2248217","328709","1267","0.003","1","1","","","","",""
"2248218","328709","1409","0","1","1","","","","",""
"2248219","328709","1321","0","1","1","","","","",""
"2248220","328709","1404","0.007","1","1","","","","",""
"2248221","328709","1311","0.01","1","1","","","","",""
"2248222","328709","1276","0","1","1","","","","",""
"2248223","328709","1313","0","1","1","","","","",""
"2248224","328709","1414","0","1","1","","","","",""
"2248225","328709","1273","0","1","1","","","","",""
"2248226","328709","1406","0.002","1","1","","","","",""
"2248227","328709","1305","0","1","1","","","","",""
"2248228","328709","1317","0","1","1","","","","",""
"2248229","328709","1405","0","1","1","","","","",""
"2248230","328709","1271","0.002","1","1","","","","",""
"2248231","328709","1334","0","1","1","","","","",""
"2248232","328709","1301","0","1","1","","","","",""
"2248233","328709","1278","0.002","1","1","","","","",""
"2248234","328709","1312","0","1","1","","","","",""
"2248235","328709","1411","0","1","1","","","","",""
"2248236","328709","1280","0","1","1","","","","",""
"2248237","328709","1272","0","1","1","","","","",""
"2248238","328709","1277","0.002","1","1","","","","",""
"2248239","328710","1170","0.57","1","1","","","","",""
"2248240","328711","1002","1.42","1","1","","","","",""
"2248241","328711","1007","1.23","1","1","","","","",""
"2248242","328711","1004","2.08","1","1","","","","",""
"2248243","328711","1051","81.6","1","1","","","","",""
"2248244","328712","1178","0.45","1","1","","","","",""
"2248245","328718","1089","0.1","1","1","","","","",""
"2248246","328718","1090","10.8","1","1","","","","",""
"2248247","328718","1092","159","1","1","","","","",""
"2248248","328718","1098","0.025","1","1","","","","",""
"2248249","328718","1087","84","1","1","","","","",""
"2248250","328718","1091","148","1","1","","","","",""
"2248251","328718","1095","0.38","1","1","","","","",""
"2248252","328718","1101","0.015","1","1","","","","",""
"2248253","328718","1093","319","1","1","","","","",""
"2248254","328719","1259","0.049","1","1","","","","",""
"2248255","328719","1260","0.032","1","1","","","","",""
"2248256","328719","1261","0.023","1","1","","","","",""
"2248257","328719","1262","0.062","1","1","","","","",""
"2248258","328719","1335","0","1","1","","","","",""
"2248259","328719","1263","0.06","1","1","","","","",""
"2248260","328719","1264","0.201","1","1","","","","",""
"2248261","328719","1299","0.021","1","1","","","","",""
"2248262","328719","1333","0","1","1","","","","",""
"2248263","328719","1265","0.565","1","1","","","","",""
"2248264","328719","1303","0.005","1","1","","","","",""
"2248265","328719","1314","0.023","1","1","","","","",""
"2248266","328719","1300","0.012","1","1","","","","",""
"2248267","328719","1323","0.004","1","1","","","","",""
"2248268","328719","1266","0.257","1","1","","","","",""
"2248269","328719","1304","0.058","1","1","","","","",""
"2248270","328719","1315","0.451","1","1","","","","",""
"2248271","328719","1306","0.014","1","1","","","","",""
"2248272","328719","1316","0.06","1","1","","","","",""
"2248273","328719","1267","0.002","1","1","","","","",""
"2248274","328719","1409","0","1","1","","","","",""
"2248275","328719","1321","0","1","1","","","","",""
"2248276","328719","1404","0.007","1","1","","","","",""
"2248277","328719","1311","0.01","1","1","","","","",""
"2248278","328719","1276","0","1","1","","","","",""
"2248279","328719","1313","0","1","1","","","","",""
"2248280","328719","1414","0","1","1","","","","",""
"2248281","328719","1273","0.001","1","1","","","","",""
"2248282","328719","1406","0.002","1","1","","","","",""
"2248283","328719","1305","0","1","1","","","","",""
"2248284","328719","1317","0","1","1","","","","",""
"2248285","328719","1405","0","1","1","","","","",""
"2248286","328719","1271","0.004","1","1","","","","",""
"2248287","328719","1334","0","1","1","","","","",""
"2248288","328719","1301","0","1","1","","","","",""
"2248289","328719","1278","0","1","1","","","","",""
"2248290","328719","1312","0","1","1","","","","",""
"2248291","328719","1411","0","1","1","","","","",""
"2248292","328719","1280","0","1","1","","","","",""
"2248293","328719","1272","0","1","1","","","","",""
"2248294","328719","1277","0.003","1","1","","","","",""
"2248295","328720","1051","81.5","1","1","","","","",""
"2248296","328720","1002","1.45","1","1","","","","",""
"2248297","328720","1007","1.29","1","1","","","","",""
"2248298","328720","1004","2.55","1","1","","","","",""
"2248299","328726","1089","0.12","1","1","","","","",""
"2248300","328726","1090","7.5","1","1","","","","",""
"2248301","328726","1092","91","1","1","","","","",""
"2248302","328726","1098","0.025","1","1","","","","",""
"2248303","328726","1087","103","1","1","","","","",""
"2248304","328726","1091","162","1","1","","","","",""
"2248305","328726","1095","0.51","1","1","","","","",""
"2248306","328726","1101","0.015","1","1","","","","",""
"2248307","328726","1093","305","1","1","","","","",""
"2248308","328727","1259","0.039","1","1","","","","",""
"2248309","328727","1260","0.033","1","1","","","","",""
"2248310","328727","1261","0.022","1","1","","","","",""
"2248311","328727","1262","0.059","1","1","","","","",""
"2248312","328727","1335","0","1","1","","","","",""
"2248313","328727","1263","0.063","1","1","","","","",""
"2248314","328727","1264","0.203","1","1","","","","",""
"2248315","328727","1299","0.023","1","1","","","","",""
"2248316","328727","1333","0","1","1","","","","",""
"2248317","328727","1265","0.539","1","1","","","","",""
"2248318","328727","1303","0.004","1","1","","","","",""
"2248319","328727","1314","0.025","1","1","","","","",""
"2248320","328727","1300","0.01","1","1","","","","",""
"2248321","328727","1323","0.004","1","1","","","","",""
"2248322","328727","1266","0.198","1","1","","","","",""
"2248323","328727","1304","0.046","1","1","","","","",""
"2248324","328727","1315","0.404","1","1","","","","",""
"2248325","328727","1306","0.014","1","1","","","","",""
"2248326","328727","1316","0.042","1","1","","","","",""
"2248327","328727","1267","0.003","1","1","","","","",""
"2248328","328727","1409","0","1","1","","","","",""
"2248329","328727","1321","0","1","1","","","","",""
"2248330","328727","1404","0.009","1","1","","","","",""
"2248331","328727","1311","0.009","1","1","","","","",""
"2248332","328727","1276","0","1","1","","","","",""
"2248333","328727","1313","0","1","1","","","","",""
"2248334","328727","1414","0","1","1","","","","",""
"2248335","328727","1273","0.001","1","1","","","","",""
"2248336","328727","1406","0.002","1","1","","","","",""
"2248337","328727","1305","0","1","1","","","","",""
"2248338","328727","1317","0","1","1","","","","",""
"2248339","328727","1405","0","1","1","","","","",""
"2248340","328727","1271","0.002","1","1","","","","",""
"2248341","328727","1334","0","1","1","","","","",""
"2248342","328727","1301","0","1","1","","","","",""
"2248343","328727","1278","0.001","1","1","","","","",""
"2248344","328727","1312","0","1","1","","","","",""
"2248345","328727","1411","0","1","1","","","","",""
"2248346","328727","1280","0.001","1","1","","","","",""
"2248347","328727","1272","0","1","1","","","","",""
"2248348","328727","1277","0.004","1","1","","","","",""
