"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"368223","788230","1","1001","","creamed corn"
"368224","788230","2","1001","","made with any type of fat"
"378841","788230","","999","Fortification identifier code","2a"
"390207","788230","","999","WWEIA Category code","6416"
"406590","788230","","999","WWEIA Category description","Corn"
"378842","788231","","999","Fortification identifier code","2a"
"390208","788231","","999","WWEIA Category code","6416"
"406591","788231","","999","WWEIA Category description","Corn"
"378843","788232","","999","Fortification identifier code","2a"
"390209","788232","","999","WWEIA Category code","6416"
"406592","788232","","999","WWEIA Category description","Corn"
"378844","788233","","999","Fortification identifier code","2a"
"390210","788233","","999","WWEIA Category code","6416"
"406593","788233","","999","WWEIA Category description","Corn"
"378845","788234","","999","Fortification identifier code","2a"
"390211","788234","","999","WWEIA Category code","6416"
"406594","788234","","999","WWEIA Category description","Corn"
"368225","788235","1","1001","","made with cooking spray"
"390212","788235","","999","WWEIA Category code","6416"
"406595","788235","","999","WWEIA Category description","Corn"
"368226","788236","1","1001","","made with cooking spray"
"390213","788236","","999","WWEIA Category code","6416"
"406596","788236","","999","WWEIA Category description","Corn"
"368227","788237","1","1001","","made with cooking spray"
"390214","788237","","999","WWEIA Category code","6416"
"406597","788237","","999","WWEIA Category description","Corn"
"368228","788238","1","1001","","made with cooking spray"
"390215","788238","","999","WWEIA Category code","6416"
"406598","788238","","999","WWEIA Category description","Corn"
"378846","788239","","999","Fortification identifier code","2a"
"390216","788239","","999","WWEIA Category code","6416"
"406599","788239","","999","WWEIA Category description","Corn"
"378847","788240","","999","Fortification identifier code","2a"
"390217","788240","","999","WWEIA Category code","6416"
"406600","788240","","999","WWEIA Category description","Corn"
"378848","788241","","999","Fortification identifier code","2a"
"390218","788241","","999","WWEIA Category code","6416"
"406601","788241","","999","WWEIA Category description","Corn"
"378849","788242","","999","Fortification identifier code","2a"
"390219","788242","","999","WWEIA Category code","6416"
"406602","788242","","999","WWEIA Category description","Corn"
"390220","788243","","999","WWEIA Category code","6416"
"406603","788243","","999","WWEIA Category description","Corn"
"368229","788244","1","1001","","made with animal fat or meat drippings"
"390221","788244","","999","WWEIA Category code","6416"
"406604","788244","","999","WWEIA Category description","Corn"
"368230","788245","1","1001","","made with shortening"
"378850","788245","","999","Fortification identifier code","2a"
"390222","788245","","999","WWEIA Category code","6416"
"406605","788245","","999","WWEIA Category description","Corn"
"390223","788246","","999","WWEIA Category code","6416"
"406606","788246","","999","WWEIA Category description","Corn"
"368231","788247","1","1001","","made with animal fat or meat drippings"
"390224","788247","","999","WWEIA Category code","6416"
"406607","788247","","999","WWEIA Category description","Corn"
"368232","788248","1","1001","","made with shortening"
"378851","788248","","999","Fortification identifier code","2a"
"390225","788248","","999","WWEIA Category code","6416"
"406608","788248","","999","WWEIA Category description","Corn"
"390226","788249","","999","WWEIA Category code","6416"
"406609","788249","","999","WWEIA Category description","Corn"
"368233","788250","1","1001","","made with animal fat or meat drippings"
"390227","788250","","999","WWEIA Category code","6416"
"406610","788250","","999","WWEIA Category description","Corn"
"368234","788251","1","1001","","made with shortening"
"378852","788251","","999","Fortification identifier code","2a"
"390228","788251","","999","WWEIA Category code","6416"
"406611","788251","","999","WWEIA Category description","Corn"
"390229","788252","","999","WWEIA Category code","6416"
"406612","788252","","999","WWEIA Category description","Corn"
"368235","788253","1","1001","","made with animal fat or meat drippings"
"390230","788253","","999","WWEIA Category code","6416"
"406613","788253","","999","WWEIA Category description","Corn"
"368236","788254","1","1001","","made with shortening"
"378853","788254","","999","Fortification identifier code","2a"
"390231","788254","","999","WWEIA Category code","6416"
"406614","788254","","999","WWEIA Category description","Corn"
"368237","788255","1","1001","","creamed corn"
"390232","788255","","999","WWEIA Category code","6416"
"406615","788255","","999","WWEIA Category description","Corn"
"368238","788256","1","1001","","creamed corn"
"390233","788256","","999","WWEIA Category code","6416"
"406616","788256","","999","WWEIA Category description","Corn"
"374712","788257","","1002","","Moisture change: -32.0%"
"378854","788257","","999","Fortification identifier code","2a"
"390234","788257","","999","WWEIA Category code","6416"
"406617","788257","","999","WWEIA Category description","Corn"
"368239","788258","1","1001","","made with cooking spray"
"374713","788258","","1002","","Moisture change: -32.0%"
"390235","788258","","999","WWEIA Category code","6416"
"406618","788258","","999","WWEIA Category description","Corn"
"374714","788259","","1002","","Moisture change: -32.0%"
"378855","788259","","999","Fortification identifier code","2a"
"390236","788259","","999","WWEIA Category code","6416"
"406619","788259","","999","WWEIA Category description","Corn"
"374715","788260","","1002","","Moisture change: -32.0%"
"390237","788260","","999","WWEIA Category code","6416"
"406620","788260","","999","WWEIA Category description","Corn"
"368240","788261","1","1001","","made with animal fat or meat drippings"
"374716","788261","","1002","","Moisture change: -32.0%"
"390238","788261","","999","WWEIA Category code","6416"
"406621","788261","","999","WWEIA Category description","Corn"
"368241","788262","1","1001","","made with shortening"
"374717","788262","","1002","","Moisture change: -32.0%"
"378856","788262","","999","Fortification identifier code","2a"
"390239","788262","","999","WWEIA Category code","6416"
"406622","788262","","999","WWEIA Category description","Corn"
"374718","788263","","1002","","Moisture change: -19.0%"
"378857","788263","","999","Fortification identifier code","2a"
"390240","788263","","999","WWEIA Category code","6420"
"406623","788263","","999","WWEIA Category description","Other vegetables and combinations"
"368242","788264","1","1001","","made with cooking spray"
"374719","788264","","1002","","Moisture change: -19.0%"
"390241","788264","","999","WWEIA Category code","6420"
"406624","788264","","999","WWEIA Category description","Other vegetables and combinations"
"374720","788265","","1002","","Moisture change: -19.0%"
"378858","788265","","999","Fortification identifier code","2a"
"390242","788265","","999","WWEIA Category code","6420"
"406625","788265","","999","WWEIA Category description","Other vegetables and combinations"
"374721","788266","","1002","","Moisture change: -19.0%"
"390243","788266","","999","WWEIA Category code","6420"
"406626","788266","","999","WWEIA Category description","Other vegetables and combinations"
"368243","788267","1","1001","","made with animal fat or meat drippings"
"374722","788267","","1002","","Moisture change: -19.0%"
"390244","788267","","999","WWEIA Category code","6420"
"406627","788267","","999","WWEIA Category description","Other vegetables and combinations"
"368244","788268","1","1001","","made with shortening"
"374723","788268","","1002","","Moisture change: -19.0%"
"378859","788268","","999","Fortification identifier code","2a"
"390245","788268","","999","WWEIA Category code","6420"
"406628","788268","","999","WWEIA Category description","Other vegetables and combinations"
"368245","788269","1","1001","","eggplant curry"
"378860","788269","","999","Fortification identifier code","2a"
"390246","788269","","999","WWEIA Category code","6420"
"406629","788269","","999","WWEIA Category description","Other vegetables and combinations"
